Term,TF-IDF
supplemental,1.140706869672925
cxray,1.1406628369840472
superinfection,1.1400918853672644
lr,1.138680626019103
accurate,1.1385757924051922
scope,1.1385317872887957
rmlrul,1.1383844215815362
conduit,1.1380342926106333
cecal,1.1377660176819937
effort,1.1370352568394138
stroketransient,1.136640606932845
hylar,1.1360635708506086
deposit,1.1344757878814353
posttraumatic,1.132671892309147
spinous,1.132255208465132
differentiated,1.131823824925282
opacify,1.1318040044509732
fevercough,1.1315433042809464
noncompressible,1.1313943630770364
feasible,1.131315031810559
cervicothoracic,1.130933864660572
occupies,1.1307499570282429
assesment,1.130653785365212
transependymal,1.1303748552241148
emptying,1.1301271484752073
notes,1.1294841300749758
appendicitis,1.1289987741454552
striking,1.1287474852068953
eroding,1.1284441702336467
unresponsiveness,1.128315451202509
tef,1.1279610566776916
entity,1.1278702056291172
subgaleal,1.1278366813160423
osteoblastic,1.1278134055952238
evalutate,1.1274210409016452
lacune,1.126858920457749
compress,1.126684179521467
newworseneing,1.1253235200442158
chemoradiation,1.1252904111195554
formed,1.1252630231214813
falldehydrationaltered,1.124556448107712
depression,1.12391675427092
cancerpleural,1.123586921782935
expand,1.123010984769775
examined,1.1226068184083198
clearance,1.1218554029509233
desired,1.1216934060389745
obstructionsda,1.1214370259891877
states,1.1214115786763785
hepatomegaly,1.1213040966108219
alternative,1.1209690986333065
radiotherapy,1.120920502207552
unresolved,1.1209163808768388
manifested,1.1207392068988995
radius,1.1206506040853559
myelodysplastic,1.1203849139240782
stroketia,1.120155535857844
dye,1.1199585541440986
sr,1.1197976415893829
ageappropriate,1.1197182957983656
abdpara,1.1194472260610544
pco,1.119420398310866
culture,1.1190456629875951
predominance,1.1186322013495904
certain,1.1178204938425165
clivus,1.1176552522291423
curling,1.117571956849053
hyperechoic,1.1173793960019693
locate,1.1170189502218164
tracts,1.115470538911611
poss,1.1151232905011168
effuison,1.113879924159235
tapering,1.1113918061169068
middlelower,1.1112138663035895
knees,1.1108966557583648
coaxial,1.1107674194112043
eca,1.1103791331009418
kumpe,1.110372934949483
outline,1.1100367349351592
diabetes,1.1099084320254333
pneumonias,1.1088863905620578
plmt,1.1088032996734085
transfered,1.108501598607337
wd,1.1084839554951225
supraclinoid,1.1084697831918426
returns,1.1080970284284746
important,1.1077348139527181
phalanx,1.1066347808634607
documentation,1.10627316055248
prosthetic,1.105661572094546
radiological,1.1054466821523756
bend,1.1052250999167672
decided,1.1051778322829107
ccc,1.1042627612163083
lysis,1.1025300447627953
bleb,1.1014704716080495
vancomycin,1.1013192875540605
mastoids,1.1005378233813816
pneumatocele,1.1004396342281333
pnarf,1.100358582530106
ngtube,1.0990989784370269
midlower,1.0986855449124162
tracheomalasiafailed,1.098152969457061
facility,1.0980280428731175
neurology,1.09718213900522
questioned,1.0971454292771952
masssp,1.0959914564698074
bit,1.0959484332346856
sealpls,1.0955878900497669
anterolateral,1.0955748305066197
mult,1.0954814104398478
ud,1.0950916594308662
operation,1.0946811485207961
feature,1.0936801413925612
gsenapati,1.0934474097843836
aborted,1.0929154328418027
idiopathic,1.0925765575107833
submm,1.0916799535746775
bordered,1.091188942061715
amplatz,1.0909833462337652
plus,1.0902771183410955
ingested,1.0893557188325316
epilepticus,1.0874525776914756
hemotysis,1.0874160561064408
effusioninfiltrate,1.0873274836353477
reexpension,1.0873075947992672
azb,1.0871396138945761
canceresophageal,1.0861822370306666
accentuation,1.084906438500456
rmlobectomy,1.0842068069689175
vad,1.0839032025643682
tracheobronchomalacia,1.0838254535718568
movements,1.0817535587605631
discern,1.081371358687562
tense,1.080327918809063
collected,1.0803164836125276
ligamentum,1.0795209783415372
wpost,1.0785968891354967
contribute,1.0782404209788716
endoscopic,1.0780114126435005
ressection,1.0772056368983856
cd,1.075715578334659
removing,1.0753037077736023
alteration,1.0739996871175899
adenoiod,1.0739412002574715
enchondroma,1.073708259869497
nephrolithiasis,1.0718844191010817
fissures,1.0718642849651345
charge,1.0716032005352818
regional,1.0715880511019042
valsalva,1.0713952269600193
ten,1.071178881666868
singlelead,1.0700259875742082
psoas,1.0700141787183821
somnolence,1.0697965182020877
obliquity,1.0697252422690315
allergies,1.069572262290953
concave,1.0691941363096218
excellent,1.0690245734968011
rehab,1.0685266477555673
ileum,1.068503190809793
broad,1.068382197658974
breathsevere,1.0668403224841916
anemianeck,1.0668403224841916
person,1.066828312554448
contact,1.0664641740586283
rad,1.0656660352850928
desating,1.0656034989493044
maybe,1.0655236711106806
splenectomy,1.0654870516532748
true,1.065463357385881
delineate,1.0652627061027866
outlet,1.0643002173158298
aebc,1.064066247370606
intermediate,1.0635578558463483
hcap,1.062515247060334
periaortic,1.0622786124675088
esophagoscopy,1.0621963461481911
pink,1.0620581368006277
held,1.061948318581855
displacing,1.0608509520886755
chesttube,1.0604828714075971
selsupersel,1.0603189991547388
viseral,1.0603189991547388
presyncopal,1.060264044529123
syncopal,1.0586647708750991
ineffective,1.0581967097778726
covered,1.0574162989568319
older,1.057415582774064
canals,1.0573619953954465
auditory,1.0573619953954465
nevertheless,1.05711027435236
resolve,1.0564060217586135
decadron,1.0557822680351316
transpedicular,1.0541278575508195
pneumoniasepsis,1.054118824395748
pushed,1.0540898262768765
changeto,1.0540739319217067
scrotal,1.0534300559814018
esoph,1.053420190190011
shaft,1.053071720869144
suvmax,1.0521809088711478
nectarthick,1.0516429821561624
screening,1.051333870998407
initiation,1.0506342537209026
moving,1.049960280676106
recruitment,1.0489084010808538
wu,1.048897045322576
coded,1.047320657016523
fill,1.047268870449678
sig,1.0471494989800514
anesthetized,1.0446100060364643
hematuria,1.0442292597156904
lingulectomy,1.0432773042569865
ligation,1.0432224299319293
postcentral,1.0430851436127402
medication,1.0428833306831304
osteophytosis,1.0425320267836338
eyeh,1.0420913053226053
worsen,1.0420730876748763
broadbased,1.0419891744108118
disk,1.041250506916353
dehiscence,1.040460659492514
relaxation,1.0394723936731978
proven,1.039220993263799
straight,1.0389653913138799
couple,1.0383000127534152
gre,1.0380453434137895
bxneedle,1.0370409542177612
skinfold,1.0369551666361305
tonsils,1.0361930040881184
aberrant,1.0359996123121311
intralesional,1.03578944710888
patterns,1.0351628394482524
leave,1.0338560819652975
tobacco,1.0334938698324427
vomitting,1.0325420331415822
papillary,1.0316965264576823
easily,1.0316894050233358
association,1.0313531648239702
eventration,1.0313109950049704
diagnoses,1.030929997580096
svt,1.0301867805903313
discovery,1.0294658432461812
splaying,1.0290566064672277
origins,1.0289738270074986
chronically,1.0288664463302994
malleable,1.0287582349257995
effusionhemothorax,1.0286712068432187
se,1.0270198050271935
nc,1.0245195517869965
siclip,1.023579217969838
rllrml,1.0235449213407346
azygoesophageal,1.0231269355346013
mind,1.0227939753353474
maintain,1.0223911515635309
pituitary,1.0218726831770841
rubber,1.021185152105875
respect,1.0207871548042302
overinflation,1.0205826721380094
aspergillus,1.0205532581206733
dystrophic,1.0204710317225225
staph,1.0200318959646708
ckd,1.0191155012554916
lowlying,1.0177473235700032
insufficiency,1.0174546976402756
paired,1.017078330624646
hyperplasia,1.016538694050286
cytotoxic,1.016223062015792
yf,1.0157208557002724
portably,1.0151542448825102
eating,1.014962240214472
distance,1.0147311550224858
hydroureter,1.0135905677728685
holes,1.0128648050723885
pnaeffusion,1.0128163556989103
start,1.012204186492428
intertrochanteric,1.0116804041648142
sestamibi,1.0110955210256056
elbow,1.0110868795309558
select,1.0105029559120098
dfdgf,1.0101296249351597
voice,1.0100167418487636
isolation,1.0097582233540785
minithoracotomy,1.0097582233540785
readjusted,1.0097385744188063
consciousness,1.0092012924428109
raised,1.0090038477971714
excisionevd,1.0086418643223378
septations,1.0077001236293865
pul,1.0075316512478456
singleview,1.0074346084274937
penile,1.0061118986045523
conclusive,1.005877948844355
intshth,1.0053569381514504
rxn,1.0052207532469524
fibrillationtelemetryhypotension,1.0048507508003766
fail,1.0039836723756883
effusionrespiratory,1.0039836723756883
lossinfiltrate,1.0035529481721759
hypoenhancing,1.002720358103233
postion,1.0023938079042507
adn,1.0018113516304026
conglomeration,1.0016544673721453
okay,1.001654161976198
bore,1.0013136759693264
appreciate,1.001069840069471
blush,1.0010302482334534
paralleling,1.0007869361070783
reinflation,1.0006267813190182
pla,1.000382054241325
paracentral,0.9998431188192216
lunc,0.9988904034364727
ii,0.9983865257736624
osteotomy,0.9983454227347918
ruptured,0.9972603064155318
cvlpicc,0.9963022444718187
ejection,0.9959919638746335
fraction,0.9959919638746335
sited,0.9957882036267242
catheterize,0.9952345774109788
cvp,0.9950780407623074
subinsular,0.9948683303088504
notification,0.9946828329342512
pip,0.9945422178150227
cardinoid,0.9941985248747318
clogged,0.9937500627314797
targeted,0.9923238987677878
fetal,0.9912636654128558
collateral,0.9910984293777262
accessible,0.9907833740091903
ctube,0.9907568279483119
screen,0.9906719702163362
cystectomy,0.9905321865889369
linetube,0.9898819098502007
leaking,0.9890268193111893
strictures,0.9877851418551583
stableappearing,0.9877482612195392
agitation,0.9875768142023224
sponge,0.9874734456493862
dualchamber,0.9867944982746781
lot,0.9866039643378502
cvc,0.9864347300381278
section,0.9863677742044665
infiltratepna,0.9856283243837001
blades,0.9849032080772833
night,0.9837142873539663
pthx,0.9835852655689767
prep,0.9833068229551774
dssd,0.9828161781957244
frontotemporal,0.9827595244953407
ectasia,0.9823230096616609
amichf,0.9814340625661419
produce,0.9812246216368345
emerging,0.9810616249801244
fibrous,0.9808587222976527
successfully,0.9805300143998955
influenza,0.9799425283140861
ninth,0.9793407469522362
recommendations,0.979196883206299
rec,0.9789103464306605
coexisting,0.9783736275694925
oxgenation,0.9782706215602458
coming,0.9778788904351284
phases,0.9776988996675351
pool,0.9770262775067763
created,0.9760462271931926
vallecula,0.9759588891401343
putamen,0.9759534176332043
recommendation,0.9744648743654583
subcapsular,0.973930927244426
magnitude,0.9738095163759735
musculature,0.972932029698633
lethargry,0.9721981029097226
maneuvers,0.9714245366165174
thoracotomyrul,0.9703026959107671
placing,0.970244366024475
horizontal,0.9699345304372124
sealco,0.9695080806696834
threeminute,0.969336678786372
determination,0.9688298068369707
malaise,0.96703129512203
postcraniotomy,0.9666931131495269
tommorrow,0.9665314070866969
phlebitis,0.9665268436546322
rend,0.9642092754819623
edemaeffusion,0.9634270184654941
ultrasonography,0.963024551236643
folds,0.9629869774729154
apply,0.9628441489045692
agressive,0.9628213702524095
instilled,0.962710182971744
effects,0.9626408953617719
cardpulm,0.9620491736906895
nodlesda,0.9615924646205337
indenting,0.9613459034286671
medulla,0.9594638737672561
ab,0.95941187200839
notguidepnonlaser,0.959400172847752
thighs,0.9586829349037616
wchest,0.9582444692241048
intramural,0.9579983395993765
frothy,0.9578851027346794
homogeneously,0.9578589532617695
rod,0.9576195695378734
fib,0.957543702758782
caairway,0.9570911301804771
agitated,0.9569499684716224
supratentorially,0.9562133779334907
changeplease,0.9561902700244214
pneu,0.9558993626945164
toxicity,0.9557278373396425
load,0.9554820061067524
intraop,0.9553998822561109
description,0.9551872512494
bronchioalveolar,0.9544106713021009
cuffing,0.954339588319334
traversed,0.9542363969149831
wsclip,0.9530322013875369
thrombophlebitis,0.9525259543186015
developmental,0.9517243952985984
intense,0.9517195053942059
transfusion,0.9516371053615812
acetabular,0.9514426407659302
nstemi,0.9511989553873973
imi,0.9507842249742968
odontoid,0.9501233706959256
pontine,0.9500098182944617
iodine,0.9491422103080063
encephalopathy,0.9485786001153954
convexities,0.9480167950074807
flavum,0.9466503454434845
radiolucent,0.9466136430933826
neighboring,0.9463061871891053
polyp,0.9459781409815559
occasion,0.9454686448348926
symmetrical,0.9452886416981269
unresectable,0.944706997813425
adverse,0.944048278175963
precautions,0.9434339773032426
dopplers,0.9429670153040486
favored,0.9419537000145608
aquired,0.9415734217451872
cub,0.9411654689056528
anatomical,0.9410893259120633
particles,0.940742440748137
hemodynamically,0.9398577974356078
hold,0.9395753756432375
opposed,0.9392229110877378
calvarial,0.9390247850003327
cathether,0.9382075567227586
depending,0.9380256033926013
hypointensity,0.9369473083152436
bottom,0.9367051246526179
bacterial,0.9365533958513113
cholangitis,0.9365437992265178
carotids,0.9360059407244439
regurgitation,0.9351370567560263
dxae,0.935019567523786
spondylolisthesis,0.9346948595678954
viii,0.9344032315515958
caudal,0.9341382272803089
communicate,0.9338594620798357
visual,0.9334181398055649
encroachment,0.9332892962880298
nw,0.9332345181969607
buffered,0.933162155979874
endovascular,0.9328747807115206
reach,0.9328621164202069
recanalization,0.9310325784161904
allergic,0.9305672935651554
filters,0.9298131329226578
flaps,0.929267920073722
neutral,0.9290009801553221
intuabtion,0.928963043121155
oxygenating,0.9283144344053955
actually,0.9280565457440191
pupils,0.9280219546550754
confined,0.9277139664813201
organized,0.9272174356680869
nonemergent,0.9264794642083887
serious,0.9252512691812707
subcutaneously,0.9247155930631239
distresslung,0.9245676516249057
respitory,0.9245676516249057
cpsob,0.9245639920438471
pessary,0.9240912029391073
sit,0.92379728105352
micronodular,0.9237922252050927
pneumopericardium,0.9227197920857492
spsingle,0.9225169078353607
kyg,0.9223297872898392
adnexal,0.9220341532952965
bronchiolar,0.9218800436468404
strong,0.92166496663812
pneumoniaatelectasis,0.9209699212137527
genu,0.9207718769886918
instead,0.9205746184112507
thromboembolic,0.9198123419934328
pleasea,0.9180594717907865
accounted,0.9178376582649659
reinsertion,0.9175662145051562
fair,0.9168455670993689
gu,0.9168012385046543
asymmetrically,0.9164661173740761
postural,0.915951420549578
pleurevac,0.9152219706968845
onsite,0.914747674771027
unwitnessed,0.914679965626404
factor,0.914603592057161
curved,0.9143337312810782
stain,0.9130099004000317
cancertraceal,0.9126604385484087
horizontally,0.9120926713799289
pubis,0.9114898337897581
prev,0.9114448934751883
jkang,0.9113317124614939
degloving,0.9113194828947346
thyroidectomywedge,0.9107169255989569
explanation,0.9106184880791495
tumorhemoptysis,0.9086324439724078
contributes,0.9080162748659933
vws,0.9069892197948366
records,0.9069046483414794
pneumenectomy,0.9062514357130047
septae,0.9062064922157098
conus,0.9061717027267266
broken,0.905461893707162
wlarge,0.9050953223734263
reports,0.9049923013243536
meeting,0.9044980548521169
residua,0.9043440368993796
canted,0.9043308190619659
lacunes,0.9042272920734487
intravascular,0.9041835280553616
changing,0.9037405948150712
nonpathologically,0.9029926635146673
hydrostatic,0.9027309756074816
dlp,0.9026171007926095
occludes,0.9024709708972157
rv,0.9024093949093152
starting,0.9011192032035205
ctpa,0.9006403996616824
mastoiditis,0.899935127315466
lymphomachronic,0.8999070489066092
unopacified,0.8995748400187408
bronchoscope,0.8991127466560658
revealed,0.8985197599715825
buttock,0.898323001507338
hida,0.8982736076031246
